label	MedL	K_str	K_idx	RCor_score	RCor_text_fragment	KImp_score	KImp_text_fragment	keywords	MedL_id	bk_location
0	利妥昔单抗治疗婴儿难治性自身免疫性溶血性贫血5例.目的 探讨利妥昔单抗治疗婴儿难治性自身免疫性溶血性贫血(AIHA)的疗效.方法 回顾性分析郑州儿童医院2015年10月至2016年12月收治的5例AIHA病儿,采用利妥昔单抗治疗(每次375 mg/m2,每周1次,共4次),随访利妥昔单抗治疗后淋巴细胞亚群、血红蛋白等的变化情况.结果 5例病儿诊断AIHA后均首先选用糖皮质激素及丙种球蛋白治疗,初期应用激素及丙种球蛋白均无效,使用利妥昔单抗治疗后5例病儿均能显效,其中4例治愈,1例死于严重的肺部感染.结论 利妥昔单抗用于治疗难治性自身免疫性溶血性贫血是安全、有效的.	自身免疫性溶血性贫血,药物治疗,利妥昔单抗	8361,9864,1080	3	利妥昔单抗治疗婴儿难治性自身免疫性溶血性贫血5例	3	利妥昔单抗治疗婴儿难治性自身免疫性溶血性贫血5例.目的 探讨利妥昔单抗治疗婴儿难治性自身免疫性溶血性贫血(AIHA)的疗效.贫血,溶血性,自身免疫性%丙种球蛋白类%甲泼尼龙%利妥昔单抗%婴儿.	贫血,溶血性,自身免疫性%丙种球蛋白类%甲泼尼龙%利妥昔单抗%婴儿	50388953	5259
0	甲泼尼龙与地塞米松治疗小儿重症病毒性脑炎临床疗效对比.目的 探讨重症病毒性脑炎患儿行甲泼尼龙和地塞米松治疗的临床效果,评定治疗价值.方法 选入我院于2015年3月～2016年3月期间所收治的重症病毒性脑炎患儿共62例,采用随机数字表法的形式将其平均分为观察组和对照组,每组各为31例.观察组行甲泼尼龙早期短程冲击疗法予以治疗,对照组行地塞米松治疗,对比两组患儿治疗后的临床总有效率以及不良反应发生率.结论 将甲泼尼龙早期短程冲击疗法应用于重症病毒性脑炎中,能够有效改善临床优良率,相对优于地塞米松的治疗效果,值得临床进一步应用和推广.	病毒性脑炎,治疗方案,地塞米松	5147,9850,3052	3	甲泼尼龙与地塞米松治疗小儿重症病毒性脑炎临床疗效对比	3	甲泼尼龙与地塞米松治疗小儿重症病毒性脑炎临床疗效对比.目的 探讨重症病毒性脑炎患儿行甲泼尼龙和地塞米松治疗的临床效果,评定治疗价值.地塞米松%甲泼尼龙早期短程冲击疗法%重症病毒性脑炎%优良率%不良反应%效果分析.	地塞米松%甲泼尼龙早期短程冲击疗法%重症病毒性脑炎%优良率%不良反应%效果分析	48972165	20551
0	阿托品脐贴敷治疗小儿腹痛的临床疗效及安全性分析.目的 观察阿托品脐贴敷治疗小儿腹痛的临床疗效及安全性.方法 选取我院儿科以主诉腹痛就诊且符合纳入标准的患儿285例作为观察组,并同期选取279例作为常规组.常规组患儿行中药腹痛止痛贴治疗,观察组患儿以阿托品脐贴敷治疗.比较两组临床疗效、比较两组患儿敷贴后疼痛缓解时间、比较两组用药不良反应发生情况.结论 使用阿托品脐贴敷治疗小儿腹痛具有较高的临床疗效,能及时有效缓解小儿腹痛,且不会引发剧烈的不良反应,临床应用价值值得肯定.	腹痛,治疗方案,阿托品	6303,9850,9387	3	阿托品脐贴敷治疗小儿腹痛的临床疗效及安全性分析	3	阿托品脐贴敷治疗小儿腹痛的临床疗效及安全性分析.目的 观察阿托品脐贴敷治疗小儿腹痛的临床疗效及安全性.小儿腹痛%阿托品脐贴%不良反应%临床疗效.	小儿腹痛%阿托品脐贴%不良反应%临床疗效	49353925	33247
0	针灸联合SSRI西药治疗抑郁症及焦虑症的疗效评价.目的 评价针灸联合舍曲林片(SER)或帕罗西汀(PAR)对抑郁症及焦虑症的治疗效果和安全性.方法 选取2016年3月-2017年8月就诊的抑郁症及焦虑症患者150例,随机均分为3组,单纯西药组服用帕罗西汀,联合A组给予针灸加服SER治疗,联合B组给予针灸加服PAR治疗,比较3组患者治疗效果.结论 3组方法均可改善抑郁患者临床症状,而针灸治疗联合舍曲林片疗效最优、安全更高,临床可行性强.	抑郁症,药物治疗,SSRI	5446,9864,9449	3	针灸联合SSRI西药治疗抑郁症及焦虑症的疗效评价	3	针灸联合SSRI西药治疗抑郁症及焦虑症的疗效评价.目的 评价针灸联合舍曲林片(SER)或帕罗西汀(PAR)对抑郁症及焦虑症的治疗效果和安全性.抑郁症及焦虑症%针灸疗法%舍曲林片%帕罗西汀%中西医结合疗法.	抑郁症及焦虑症%针灸疗法%舍曲林片%帕罗西汀%中西医结合疗法	48925814	28051
0	缬沙坦联合黄葵胶囊治疗慢性肾炎蛋白尿的临床效果观察.目的:观察分析缬沙坦联合黄葵胶囊治疗慢性肾炎蛋白尿的临床效果.方法:我院在2017年2月——2018年7月收治的92例慢性肾炎伴随蛋白尿的患者作为本文研究对象,随机分配法将其分为对照组与观察组各46例,给予对照组患者使用单一的缬沙坦治疗,而观察组则服用缬沙坦联合黄葵胶囊治疗,评判标准:治疗有效率、治疗前后血肌酐、尿蛋白水平以及血清尿素氮的指标变化.结果:很显然观察组患者治疗的有效率(97.83％)较高于对照组的76.09％,其治疗后血肌酐、尿蛋白水平以及血清尿素氮指标值优于对照组,同时观察组的同样较对照组更优,P<0.05.结论:对慢性肾炎蛋白尿患者的治疗中单一药物治疗效果明显不如缬沙坦联合黄葵胶囊的治疗效果,联合用药能够减轻患者的临床症状,其用药安全性较高,值得推广.	黄葵胶囊,适应证,慢性肾炎	9432,9881,9512	3	缬沙坦联合黄葵胶囊治疗慢性肾炎蛋白尿的临床效果观察	3	缬沙坦联合黄葵胶囊治疗慢性肾炎蛋白尿的临床效果观察.目的:观察分析缬沙坦联合黄葵胶囊治疗慢性肾炎蛋白尿的临床效果.缬沙坦%黄葵胶囊%蛋白尿%慢性肾炎.	缬沙坦%黄葵胶囊%蛋白尿%慢性肾炎	49286843	43055
0	浅谈硫磺乳膏和林旦乳膏治疗疥疮疗效比较.目的 对比分析疥疮治疗中硫磺乳膏和林旦乳膏临床疗效.方法 将2016年8月～2018年7月期间本中心门诊部收治疥疮患者共94例,开展对比性研究.采用随机分组法将其分为对照组与研究组,各组47例.对照组接受林旦乳膏治疗,研究组接受硫磺乳膏治疗.对比两组治疗效果.结果 经治疗后,研究组临床疗效明显高于对照组,P<0.05.结论 硫磺乳膏和林旦乳膏在疥疮治疗中均具有较好临床疗效,但前者在临床疗效及安全性方面所具有的优势更为显著,故治疗应用价值更高.	林旦乳膏,适应症,疥疮	761,9871,5358	3	浅谈硫磺乳膏和林旦乳膏治疗疥疮疗效比较	3	浅谈硫磺乳膏和林旦乳膏治疗疥疮疗效比较.目的 对比分析疥疮治疗中硫磺乳膏和林旦乳膏临床疗效.硫磺乳膏%林旦乳膏%疥疮%疗效对比.	硫磺乳膏%林旦乳膏%疥疮%疗效对比	50038472	42527
0	小儿豉翘清热颗粒联合阿奇霉素对支原体肺炎患儿机体炎症反应及免疫功能影响研究.目的:探讨小儿豉翘清热颗粒联合阿奇霉素治疗支原体肺炎的临床效果及对患儿机体炎症反应、免疫功能的影响.方法:选择计算机随机数字分组法将200例支原体肺炎患儿均分为两组.对照组在常规处理基础上注射阿奇霉素;观察组则采用阿奇霉素联合小儿豉翘清热颗粒治疗.对比两组治理前、治疗3 d及治疗7 d时血清抗炎(IL-13、IL-10、IL4及IL-6)和炎症细胞因子(TNF-α、IFN-γ、IL-8)水平;测定两组治疗前后血液T淋巴细胞亚群(CD3+CD4+、CD3+、CD8+)含量及免疫球蛋白(IgA、IgG、IgM)、红细胞C3b受体花环率和红细胞免疫黏附抑制分子水平,计算CD4+/CD8+值.结论:阿奇霉素治疗支原体肺炎基础上佐以小儿豉翘清热颗粒疗效更确切,可更好地发挥抗病毒、抗炎及免疫功能调节功效.	支原体肺炎,治疗方案,阿奇霉素	4966,9850,9204	3	小儿豉翘清热颗粒联合阿奇霉素对支原体肺炎患儿机体炎症反应及免疫功能影响研究	3	小儿豉翘清热颗粒联合阿奇霉素对支原体肺炎患儿机体炎症反应及免疫功能影响研究.目的:探讨小儿豉翘清热颗粒联合阿奇霉素治疗支原体肺炎的临床效果及对患儿机体炎症反应、免疫功能的影响.支原体肺炎%阿奇霉素%小儿豉翘清热颗粒%儿童%抗炎%免疫功能.	支原体肺炎%阿奇霉素%小儿豉翘清热颗粒%儿童%抗炎%免疫功能	48231689	22537
0	大剂量化疗治疗小儿急性淋巴细胞白血病的疗效及对生活质量的影响.目的 分析讨论大剂量化疗治疗小儿急性淋巴细胞白血病的疗效.方法 选取南阳市中心医院2016年9月—2018年3月收治的小儿急性淋巴细胞白血病患儿中的80例,按照其就诊顺序随机分为对照组与研究组,每组各40例.所有患儿均实施6-MP、HD-MTX联合三联鞘注治疗,对照组行3 g/m3MTX治疗,研究组行5 g/m3MTX治疗.经过治疗后,比较分析两组患儿的治疗疗效及生活质量.结果 治疗后,研究组患儿的治疗效果及生活质量评分均高于对照组,差异有统计学意义(P<0.05).结论 大剂量MTX化疗治疗小儿急性淋巴细胞白血病的疗效较好,有很高的临床应用价值.	急性淋巴细胞白血病,化疗,化疗	3360,9978,9978	3	大剂量化疗治疗小儿急性淋巴细胞白血病的疗效及对生活质量的影响	3	大剂量化疗治疗小儿急性淋巴细胞白血病的疗效及对生活质量的影响.目的 分析讨论大剂量化疗治疗小儿急性淋巴细胞白血病的疗效.大剂量化疗%小儿%急性淋巴细胞白血病%疗效%生活质量%影响.	大剂量化疗%小儿%急性淋巴细胞白血病%疗效%生活质量%影响	49096476	32754
0	双歧杆菌四联活菌片治疗腹泻病对患儿心肌酶谱的影响分析.目的 探讨双歧杆菌四联活菌片治疗腹泻病对患儿心肌酶谱的影响.方法 将2017年2月至2018年4月60例本院腹泻病患儿随机均分为观察组及对照组,每组各30例,对照组给予常规补液,纠正电解质以及蒙脱石散治疗,观察组在对照组的基础上采用双歧杆菌四联活菌片治疗,比较两组患儿临床有效率、症状改善时间以及乳酸脱氢酶(LDH)、肌酸激酶(CK)、磷酸肌酸激酶同工酶(CK-MB)水平变化.结论 双歧杆菌四联活菌片可显著提高腹泻病患儿临床疗效,加速患儿临床症状恢复,改善心肌酶谱水平.	双歧杆菌四联活菌片,适应症,腹泻	1644,9871,651	3	双歧杆菌四联活菌片治疗腹泻病对患儿心肌酶谱的影响分析	3	双歧杆菌四联活菌片治疗腹泻病对患儿心肌酶谱的影响分析.目的 探讨双歧杆菌四联活菌片治疗腹泻病对患儿心肌酶谱的影响.双歧杆菌四联活菌片%腹泻病%心肌酶谱%影响.	双歧杆菌四联活菌片%腹泻病%心肌酶谱%影响	48764713	16357
0	环磷酰胺和糖皮质激素治疗红斑狼疮肾炎的作用.目的 分析环磷酰胺和糖皮质激素治疗红斑狼疮肾炎的效果.方法 58例红斑狼疮肾炎患者,根据入院时间先后分为观察组与对照组,每组29例.对照组采用糖皮质激素进行治疗,观察组在对照组基础上联合应用环磷酰胺治疗.对比两组患者治疗效果及治疗前后肾功能指标水平.结果 治疗后,观察组患者治疗总有效率为89.66％,高于对照组的65.52％,差异具有统计学意义(P<0.05).治疗后,两组尿蛋白定量、血肌酐、尿素氮水平均低于治疗前,且观察组低于对照组,两组血清白蛋白水平均高于治疗前,且观察组高于对照组,差异均具有统计学意义(P<0.05).结论 采用环磷酰胺和糖皮质激素治疗红斑狼疮肾炎具有良好的治疗效果,能够在一定程度上控制疾病,并取得了患者的满意,可以推广使用.	环磷酰胺,适应症,红斑	1364,9871,5485	3	环磷酰胺和糖皮质激素治疗红斑狼疮肾炎的作用	3	环磷酰胺和糖皮质激素治疗红斑狼疮肾炎的作用.目的 分析环磷酰胺和糖皮质激素治疗红斑狼疮肾炎的效果.环磷酰胺%糖皮质激素%红斑狼疮肾炎.	环磷酰胺%糖皮质激素%红斑狼疮肾炎	49408679	16509
0	聚乙二醇干扰素α序贯联合恩替卡韦治疗慢性乙型肝炎的临床观察.目的 观察PegIFN-α序贯联合恩替卡韦治疗慢性乙型肝炎患者的疗效,为临床在单独应用干扰素治疗应答效果不好的慢乙型肝炎提供安全可靠的治疗方法.方法 30例慢性乙型肝炎患者应用PegIFN-α 180 μg皮下注射 每周1次 12周后,分两组,单药组(PegIFN-α)和联药组(PegIFN-α序贯联合恩替卡韦).观察24周后及48周以上的临床疗效.结果 两组患者在治疗24周时和48周以上时,在ALT复常率,HBV DNA不可检测率HBeAg阴转率,HBeAg转换率,HBsAg值下降率均存在差异.结论 在临床上在单独应用干扰素治疗应答效果不好,PegIFN-α序贯联合恩替卡韦治疗慢性乙型肝炎患者存在疗效显著.值得临床重视.	乙型肝炎,治疗方案,干扰素	7949,9850,2818	3	聚乙二醇干扰素α序贯联合恩替卡韦治疗慢性乙型肝炎的临床观察	3	聚乙二醇干扰素α序贯联合恩替卡韦治疗慢性乙型肝炎的临床观察.目的 观察PegIFN-α序贯联合恩替卡韦治疗慢性乙型肝炎患者的疗效,为临床在单独应用干扰素治疗应答效果不好的慢乙型肝炎提供安全可靠的治疗聚乙二醇干扰素α%恩替卡韦%慢性乙型肝炎病毒%临床疗效.	聚乙二醇干扰素α%恩替卡韦%慢性乙型肝炎病毒%临床疗效	49165018	20933
0	胃镜下止血铗、奥美拉唑联合铝碳酸镁治疗胃十二指肠溃疡并出血的临床价值分析.目的:分析对于胃十二指肠溃疡并发出血患者联合采取胃镜下止血钳、铝碳酸镁以及奥美拉唑的治疗效果.方法:对照组患者联合应用铝碳酸镁和奥美拉唑治疗,观察组患者在此基础上联合采取胃镜下止血钳治疗.结果:观察组患者的总体治疗有效率为97.62％,较对照组的85.71％具有显著优势(P＜0.05).结论:对于胃十二指肠溃疡并发出血患者联合采取胃镜下止血钳、铝碳酸镁与奥美拉唑的综合治疗方案有助于提升止血效果,可显著改善患者临床疗效,该综合治疗方案值得应用推广.	铝碳酸镁,适应证,十二指肠溃疡	7212,9881,9579	3	胃镜下止血铗、奥美拉唑联合铝碳酸镁治疗胃十二指肠溃疡并出血的临床价值分析	3	胃镜下止血铗、奥美拉唑联合铝碳酸镁治疗胃十二指肠溃疡并出血的临床价值分析.目的:分析对于胃十二指肠溃疡并发出血患者联合采取胃镜下止血钳、铝碳酸镁以及奥美拉唑的治疗效果.胃十二指肠溃疡%奥美拉唑%止血钳%铝碳酸镁.	胃十二指肠溃疡%奥美拉唑%止血钳%铝碳酸镁	48930530	15599
